source	extracted_bacteria	is_present
https://www.mdpi.com/2227-9059/12/1/169	Streptococcus pneumoniae	False
https://www.mdpi.com/2227-9059/12/1/169	Lactobacillus plantarum	True
https://www.mdpi.com/2227-9059/12/1/169	Clostridium difficile	True
https://www.mdpi.com/2227-9059/12/1/169	Pseudomonas aeruginosa	False
https://www.mdpi.com/2227-9059/12/1/169	Escherichia coli	False
https://www.mdpi.com/2227-9059/12/1/169	Bacteroides fragilis	False
https://www.mdpi.com/2227-9059/12/1/169	Clostridium difficile	True
https://www.mdpi.com/2227-9059/12/1/169	Streptococcus pneumoniae	False
https://www.mdpi.com/2227-9059/12/1/169	Escherichia coli	False
https://www.mdpi.com/2227-9059/12/1/169	Streptococcus mutans	False
https://www.mdpi.com/2227-9059/12/1/169	Lactobacillus acidophilus	False
https://www.mdpi.com/2227-9059/12/1/169	Clostridium difficile	True
https://www.mdpi.com/2227-9059/12/1/169	Escherichia coli	False
https://www.mdpi.com/2227-9059/12/1/169	Bacteroides fragilis	False
https://www.mdpi.com/2227-9059/12/1/169	Lactobacillus	True
https://www.mdpi.com/2227-9059/12/1/169	Clostridium difficile	True
https://www.mdpi.com/2227-9059/12/1/169	Streptococcus	True
https://www.mdpi.com/2227-9059/12/1/169	Escherichia coli	False
https://www.mdpi.com/2227-9059/12/1/169	Staphylococcus aureus	False
https://www.mdpi.com/2227-9059/12/1/169	Streptococcus pneumoniae	False
https://www.mdpi.com/2227-9059/12/1/169	Salmonella enterica	False
https://www.mdpi.com/2227-9059/12/1/169	Escherichia coli	False
https://www.mdpi.com/2227-9059/12/1/169	Staphylococcus aureus	False
https://www.mdpi.com/2227-9059/12/1/169	Streptococcus pneumoniae	False
https://www.mdpi.com/2227-9059/12/1/169	Pseudomonas aeruginosa	False
https://www.mdpi.com/2227-9059/12/1/169	Mycobacterium tuberculosis	False
https://www.mdpi.com/2227-9059/12/1/169	Bacteroides fragilis	False
https://www.mdpi.com/2227-9059/12/1/169	Escherichia coli	False
https://www.mdpi.com/2227-9059/12/1/169	Lactobacillus	True
https://www.mdpi.com/2227-9059/12/1/169	Streptococcus	True
https://www.mdpi.com/2072-6643/15/21/4549	Bacteroides fragilis	False
https://www.mdpi.com/2072-6643/15/21/4549	Escherichia coli	True
https://www.mdpi.com/2072-6643/15/21/4549	Lactobacillus	True
https://www.mdpi.com/2072-6643/15/21/4549	Clostridium difficile	False
https://www.mdpi.com/2072-6643/15/21/4549	Streptococcus	False
https://www.mdpi.com/2072-6643/15/21/4549	Bacteroides fragilis	False
https://www.mdpi.com/2072-6643/15/21/4549	Escherichia coli	True
https://www.mdpi.com/2072-6643/15/21/4549	Lactobacillus	True
https://www.mdpi.com/2072-6643/15/21/4549	Clostridium difficile	False
https://www.mdpi.com/2072-6643/15/21/4549	Streptococcus	False
https://www.mdpi.com/2072-6643/15/21/4549	Escherichia coli	True
https://www.mdpi.com/2072-6643/15/21/4549	Lactobacillus	True
https://www.mdpi.com/2072-6643/15/21/4549	Bifidobacterium	True
https://www.mdpi.com/2072-6643/15/21/4549	Clostridium difficile	False
https://www.mdpi.com/2072-6643/15/21/4549	Streptococcus	False
https://www.mdpi.com/2072-6643/15/21/4549	Bacteroides fragilis	False
https://www.mdpi.com/2072-6643/15/21/4549	Escherichia coli	True
https://www.mdpi.com/2072-6643/15/21/4549	Lactobacillus plantarum	True
https://www.mdpi.com/2072-6643/15/21/4549	Streptococcus mutans	False
https://www.mdpi.com/2072-6643/15/21/4549	Escherichia coli	True
https://www.mdpi.com/2072-6643/15/21/4549	Streptococcus pneumoniae	False
https://www.mdpi.com/2072-6643/15/21/4549	Lactobacillus plantarum	True
https://www.mdpi.com/2072-6643/15/21/4549	Clostridium difficile	False
https://www.mdpi.com/2072-6643/15/21/4549	Pseudomonas aeruginosa	False
https://www.mdpi.com/2072-6643/15/21/4549	Escherichia coli	True
https://www.mdpi.com/2072-6643/15/21/4549	Bacteroides fragilis	False
https://www.mdpi.com/2072-6643/15/21/4549	Clostridium difficile	False
https://www.mdpi.com/2072-6643/15/21/4549	Streptococcus pneumoniae	False
https://www.mdpi.com/2072-6643/15/21/4549	Escherichia coli	True
https://www.mdpi.com/2072-6643/15/21/4549	Streptococcus mutans	False
https://www.mdpi.com/2072-6643/15/21/4549	Lactobacillus acidophilus	True
https://www.mdpi.com/2072-6643/15/21/4549	Clostridium difficile	False
https://www.mdpi.com/2072-6643/15/21/4549	Escherichia coli	True
https://www.mdpi.com/2072-6643/15/21/4549	Bacteroides fragilis	False
https://www.mdpi.com/2072-6643/15/21/4549	Lactobacillus	True
https://www.mdpi.com/2072-6643/15/21/4549	Clostridium difficile	False
https://www.mdpi.com/2072-6643/15/21/4549	Streptococcus	False
https://www.mdpi.com/2072-6643/15/21/4549	Escherichia coli	True
https://www.mdpi.com/2072-6643/15/21/4549	Staphylococcus aureus	False
https://www.mdpi.com/2072-6643/15/21/4549	Streptococcus pneumoniae	False
https://www.mdpi.com/2072-6643/15/21/4549	Salmonella enterica	False
https://www.mdpi.com/2072-6643/15/21/4549	Escherichia coli	True
https://www.mdpi.com/2072-6643/15/21/4549	Staphylococcus aureus	False
https://www.mdpi.com/2072-6643/15/21/4549	Streptococcus pneumoniae	False
https://www.mdpi.com/2072-6643/15/21/4549	Pseudomonas aeruginosa	False
https://www.mdpi.com/2072-6643/15/21/4549	Mycobacterium tuberculosis	False
https://www.mdpi.com/2072-6643/15/21/4549	Bacteroides fragilis	False
https://www.mdpi.com/2072-6643/15/21/4549	Escherichia coli	True
https://www.mdpi.com/2072-6643/15/21/4549	Lactobacillus	True
https://www.mdpi.com/2072-6643/15/21/4549	Streptococcus	False
https://www.mdpi.com/2218-273X/13/9/1274	Bacteroides fragilis	False
https://www.mdpi.com/2218-273X/13/9/1274	Escherichia coli	False
https://www.mdpi.com/2218-273X/13/9/1274	Lactobacillus	True
https://www.mdpi.com/2218-273X/13/9/1274	Clostridium difficile	False
https://www.mdpi.com/2218-273X/13/9/1274	Streptococcus	False
https://www.mdpi.com/2218-273X/13/9/1274	Bacteroides fragilis	False
https://www.mdpi.com/2218-273X/13/9/1274	Escherichia coli	False
https://www.mdpi.com/2218-273X/13/9/1274	Lactobacillus	True
https://www.mdpi.com/2218-273X/13/9/1274	Clostridium difficile	False
https://www.mdpi.com/2218-273X/13/9/1274	Streptococcus	False
https://www.mdpi.com/2218-273X/13/9/1274	Escherichia coli	False
https://www.mdpi.com/2218-273X/13/9/1274	Lactobacillus	True
https://www.mdpi.com/2218-273X/13/9/1274	Bifidobacterium	False
https://www.mdpi.com/2218-273X/13/9/1274	Clostridium difficile	False
https://www.mdpi.com/2218-273X/13/9/1274	Streptococcus	False
https://www.mdpi.com/2218-273X/13/9/1274	Bacteroides fragilis	False
https://www.mdpi.com/2218-273X/13/9/1274	Escherichia coli	False
https://www.mdpi.com/2218-273X/13/9/1274	Lactobacillus plantarum	False
https://www.mdpi.com/2218-273X/13/9/1274	Streptococcus mutans	False
https://www.mdpi.com/2218-273X/13/9/1274	Escherichia coli	False
https://www.mdpi.com/2218-273X/13/9/1274	Streptococcus pneumoniae	False
https://www.mdpi.com/2218-273X/13/9/1274	Lactobacillus plantarum	False
https://www.mdpi.com/2218-273X/13/9/1274	Clostridium difficile	False
https://www.mdpi.com/2218-273X/13/9/1274	Pseudomonas aeruginosa	False
https://www.mdpi.com/2218-273X/13/9/1274	Escherichia coli	False
https://www.mdpi.com/2218-273X/13/9/1274	Bacteroides fragilis	False
https://www.mdpi.com/2218-273X/13/9/1274	Clostridium difficile	False
https://www.mdpi.com/2218-273X/13/9/1274	Streptococcus pneumoniae	False
https://www.mdpi.com/2218-273X/13/9/1274	Escherichia coli	False
https://www.mdpi.com/2218-273X/13/9/1274	Streptococcus mutans	False
https://www.mdpi.com/2218-273X/13/9/1274	Lactobacillus acidophilus	False
https://www.mdpi.com/2218-273X/13/9/1274	Clostridium difficile	False
https://www.mdpi.com/2218-273X/13/9/1274	Escherichia coli	False
https://www.mdpi.com/2218-273X/13/9/1274	Bacteroides fragilis	False
https://www.mdpi.com/2218-273X/13/9/1274	Lactobacillus	True
https://www.mdpi.com/2218-273X/13/9/1274	Clostridium difficile	False
https://www.mdpi.com/2218-273X/13/9/1274	Streptococcus	False
https://www.mdpi.com/2218-273X/13/9/1274	Escherichia coli	False
https://www.mdpi.com/2218-273X/13/9/1274	Staphylococcus aureus	False
https://www.mdpi.com/2218-273X/13/9/1274	Streptococcus pneumoniae	False
https://www.mdpi.com/2218-273X/13/9/1274	Salmonella enterica	False
https://www.mdpi.com/2218-273X/13/9/1274	Escherichia coli	False
https://www.mdpi.com/2218-273X/13/9/1274	Staphylococcus aureus	False
https://www.mdpi.com/2218-273X/13/9/1274	Streptococcus pneumoniae	False
https://www.mdpi.com/2218-273X/13/9/1274	Pseudomonas aeruginosa	False
https://www.mdpi.com/2218-273X/13/9/1274	Mycobacterium tuberculosis	False
https://www.mdpi.com/2218-273X/13/9/1274	Bacteroides fragilis	False
https://www.mdpi.com/2218-273X/13/9/1274	Escherichia coli	False
https://www.mdpi.com/2218-273X/13/9/1274	Lactobacillus	True
https://www.mdpi.com/2218-273X/13/9/1274	Streptococcus	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Bacteroides fragilis	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Escherichia coli	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Lactobacillus	True
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Clostridium difficile	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Streptococcus	True
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Bacteroides fragilis	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Escherichia coli	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Lactobacillus	True
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Clostridium difficile	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Streptococcus	True
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Escherichia coli	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Lactobacillus	True
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Bifidobacterium	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Clostridium difficile	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Streptococcus	True
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Bacteroides fragilis	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Escherichia coli	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Lactobacillus plantarum	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Streptococcus mutans	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Escherichia coli	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Streptococcus pneumoniae	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Lactobacillus plantarum	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Clostridium difficile	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Pseudomonas aeruginosa	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Escherichia coli	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Bacteroides fragilis	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Clostridium difficile	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Streptococcus pneumoniae	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Escherichia coli	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Streptococcus mutans	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Lactobacillus acidophilus	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Clostridium difficile	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Escherichia coli	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Bacteroides fragilis	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Lactobacillus	True
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Clostridium difficile	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Streptococcus	True
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Escherichia coli	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Staphylococcus aureus	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Streptococcus pneumoniae	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Salmonella enterica	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Escherichia coli	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Staphylococcus aureus	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Streptococcus pneumoniae	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Pseudomonas aeruginosa	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Mycobacterium tuberculosis	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Bacteroides fragilis	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Escherichia coli	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Lactobacillus	True
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-022-03602-5	Streptococcus	True
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Bacteroides fragilis	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Escherichia coli	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Lactobacillus	True
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Clostridium difficile	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Streptococcus	True
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Bacteroides fragilis	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Escherichia coli	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Lactobacillus	True
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Clostridium difficile	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Streptococcus	True
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Escherichia coli	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Lactobacillus	True
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Bifidobacterium	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Clostridium difficile	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Streptococcus	True
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Bacteroides fragilis	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Escherichia coli	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Lactobacillus plantarum	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Streptococcus mutans	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Escherichia coli	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Streptococcus pneumoniae	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Lactobacillus plantarum	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Clostridium difficile	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Pseudomonas aeruginosa	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Escherichia coli	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Bacteroides fragilis	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Clostridium difficile	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Streptococcus pneumoniae	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Escherichia coli	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Streptococcus mutans	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Lactobacillus acidophilus	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Clostridium difficile	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Escherichia coli	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Bacteroides fragilis	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Lactobacillus	True
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Clostridium difficile	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Streptococcus	True
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Escherichia coli	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Staphylococcus aureus	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Streptococcus pneumoniae	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Salmonella enterica	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Escherichia coli	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Staphylococcus aureus	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Streptococcus pneumoniae	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Pseudomonas aeruginosa	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Mycobacterium tuberculosis	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Bacteroides fragilis	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Escherichia coli	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Lactobacillus	True
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-023-04247-8	Streptococcus	True
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-020-02282-3	Bacteroides fragilis	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-020-02282-3	Escherichia coli	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-020-02282-3	Lactobacillus	True
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-020-02282-3	Clostridium difficile	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-020-02282-3	Streptococcus	False
https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-020-02282-3	Bacteroides fragilis	False
