source	extracted_bacteria	is_present
https://www.nature.com/articles/s41598-022-05756-0	Streptococcus	True
https://www.nature.com/articles/s41598-020-75225-z	Escherichia coli	False
https://www.nature.com/articles/s41598-020-75225-z	Clostridium difficile	False
https://www.nature.com/articles/s41598-020-75225-z	Lactobacillus acidophilus	False
https://www.nature.com/articles/s41598-020-75225-z	Staphylococcus aureus	False
https://www.nature.com/articles/s41598-020-75225-z	Bacteroides fragilis	False
https://www.nature.com/articles/s41598-020-75225-z	Escherichia coli	False
https://www.nature.com/articles/s41598-020-75225-z	Lactobacillus	False
https://www.nature.com/articles/s41598-020-75225-z	Streptococcus	False
https://www.nature.com/articles/s41598-020-75225-z	Bacteroides fragilis	False
https://www.nature.com/articles/s41598-020-75225-z	Escherichia coli	False
https://www.nature.com/articles/s41598-020-75225-z	Lactobacillus reuteri	False
https://www.nature.com/articles/s41598-020-75225-z	Bacteroides fragilis	False
https://www.nature.com/articles/s41598-020-75225-z	Escherichia coli	False
https://www.nature.com/articles/s41598-020-75225-z	Clostridium difficile	False
https://www.nature.com/articles/s41598-020-75225-z	Streptococcus pneumoniae	False
https://www.nature.com/articles/s41598-020-75225-z	Helicobacter pylori	False
https://www.nature.com/articles/s41598-020-75225-z	Bacteroides fragilis	False
https://www.nature.com/articles/s41598-020-75225-z	Escherichia coli	False
https://www.nature.com/articles/s41598-020-75225-z	Lactobacillus	False
https://www.nature.com/articles/s41598-020-75225-z	Streptococcus	False
https://www.nature.com/articles/s41598-020-75225-z	Bacteroides fragilis	False
https://www.nature.com/articles/s41598-020-75225-z	Escherichia coli	False
https://www.nature.com/articles/s41598-020-75225-z	Lactobacillus	False
https://www.nature.com/articles/s41598-020-75225-z	Streptococcus	False
https://www.nature.com/articles/s41598-020-75225-z	Bacteroides fragilis	False
https://www.nature.com/articles/s41598-020-75225-z	Escherichia coli	False
https://www.nature.com/articles/s41598-020-75225-z	Staphylococcus aureus	False
https://www.nature.com/articles/s41598-020-75225-z	Clostridium difficile	False
https://www.nature.com/articles/s41598-020-75225-z	Helicobacter pylori	False
https://www.nature.com/articles/s41598-020-75225-z	Bacteroides fragilis	False
https://www.nature.com/articles/s41598-020-75225-z	Escherichia coli	False
https://www.nature.com/articles/s41598-020-75225-z	Lactobacillus reuteri	False
https://www.nature.com/articles/s41598-020-75225-z	Bacteroides fragilis	False
https://www.nature.com/articles/s41598-020-75225-z	Escherichia coli	False
https://www.nature.com/articles/s41598-020-75225-z	Clostridium difficile	False
https://www.nature.com/articles/s41598-020-75225-z	Lactobacillus	False
https://www.nature.com/articles/s41598-020-75225-z	Streptococcus	False
https://www.nature.com/articles/s41598-020-75225-z	Escherichia coli	False
https://www.nature.com/articles/s41598-020-75225-z	Streptococcus mutans	False
https://www.nature.com/articles/s41598-020-75225-z	Lactobacillus acidophilus	False
https://www.nature.com/articles/s41598-020-75225-z	Bifidobacterium longum	False
https://www.nature.com/articles/s41598-020-75225-z	Escherichia coli	False
https://www.nature.com/articles/s41598-020-75225-z	Bacillus subtilis	False
https://www.nature.com/articles/s41598-020-75225-z	Staphylococcus aureus	False
https://www.nature.com/articles/s41598-020-75225-z	Clostridium difficile	False
https://www.nature.com/articles/s41598-020-75225-z	Helicobacter pylori	False
https://www.nature.com/articles/s41598-020-75225-z	Escherichia coli	False
https://www.nature.com/articles/s41598-020-75225-z	Bacteroides fragilis	False
https://www.nature.com/articles/s41598-020-75225-z	Lactobacillus plantarum	False
https://www.nature.com/articles/s41598-020-75225-z	Streptococcus mutans	False
https://www.nature.com/articles/s41598-020-75225-z	Escherichia coli	False
https://www.nature.com/articles/s41598-020-75225-z	Bacteroides fragilis	False
https://www.nature.com/articles/s41598-020-75225-z	Lactobacillus reuteri	False
https://www.nature.com/articles/s41598-020-75225-z	Clostridium difficile	False
https://www.nature.com/articles/s41598-020-75225-z	Bacteroides fragilis	False
https://www.nature.com/articles/s41598-020-75225-z	Escherichia coli	False
https://www.nature.com/articles/s41598-020-75225-z	Lactobacillus	False
https://www.nature.com/articles/s41598-020-75225-z	Clostridium difficile	False
https://www.nature.com/articles/s41598-020-75225-z	Streptococcus	False
https://www.nature.com/articles/s41396-021-01123-5	Escherichia coli	True
https://www.nature.com/articles/s41396-021-01123-5	Clostridium difficile	True
https://www.nature.com/articles/s41396-021-01123-5	Lactobacillus acidophilus	False
https://www.nature.com/articles/s41396-021-01123-5	Staphylococcus aureus	False
https://www.nature.com/articles/s41396-021-01123-5	Bacteroides fragilis	False
https://www.nature.com/articles/s41396-021-01123-5	Escherichia coli	True
https://www.nature.com/articles/s41396-021-01123-5	Lactobacillus	True
https://www.nature.com/articles/s41396-021-01123-5	Streptococcus	False
https://www.nature.com/articles/s41396-021-01123-5	Bacteroides fragilis	False
https://www.nature.com/articles/s41396-021-01123-5	Escherichia coli	True
https://www.nature.com/articles/s41396-021-01123-5	Lactobacillus reuteri	False
https://www.nature.com/articles/s41396-021-01123-5	Bacteroides fragilis	False
https://www.nature.com/articles/s41396-021-01123-5	Escherichia coli	True
https://www.nature.com/articles/s41396-021-01123-5	Clostridium difficile	True
https://www.nature.com/articles/s41396-021-01123-5	Streptococcus pneumoniae	False
https://www.nature.com/articles/s41396-021-01123-5	Helicobacter pylori	False
https://www.nature.com/articles/s41396-021-01123-5	Bacteroides fragilis	False
https://www.nature.com/articles/s41396-021-01123-5	Escherichia coli	True
https://www.nature.com/articles/s41396-021-01123-5	Lactobacillus	True
https://www.nature.com/articles/s41396-021-01123-5	Streptococcus	False
https://www.nature.com/articles/s41396-021-01123-5	Bacteroides fragilis	False
https://www.nature.com/articles/s41396-021-01123-5	Escherichia coli	True
https://www.nature.com/articles/s41396-021-01123-5	Lactobacillus	True
https://www.nature.com/articles/s41396-021-01123-5	Streptococcus	False
https://www.nature.com/articles/s41396-021-01123-5	Bacteroides fragilis	False
https://www.nature.com/articles/s41396-021-01123-5	Escherichia coli	True
https://www.nature.com/articles/s41396-021-01123-5	Staphylococcus aureus	False
https://www.nature.com/articles/s41396-021-01123-5	Clostridium difficile	True
https://www.nature.com/articles/s41396-021-01123-5	Helicobacter pylori	False
https://www.nature.com/articles/s41396-021-01123-5	Bacteroides fragilis	False
https://www.nature.com/articles/s41396-021-01123-5	Escherichia coli	True
https://www.nature.com/articles/s41396-021-01123-5	Lactobacillus reuteri	False
https://www.nature.com/articles/s41396-021-01123-5	Bacteroides fragilis	False
https://www.nature.com/articles/s41396-021-01123-5	Escherichia coli	True
https://www.nature.com/articles/s41396-021-01123-5	Clostridium difficile	True
https://www.nature.com/articles/s41396-021-01123-5	Lactobacillus	True
https://www.nature.com/articles/s41396-021-01123-5	Streptococcus	False
https://www.nature.com/articles/s41396-021-01123-5	Escherichia coli	True
https://www.nature.com/articles/s41396-021-01123-5	Streptococcus mutans	False
https://www.nature.com/articles/s41396-021-01123-5	Lactobacillus acidophilus	False
https://www.nature.com/articles/s41396-021-01123-5	Bifidobacterium longum	False
https://www.nature.com/articles/s41396-021-01123-5	Escherichia coli	True
https://www.nature.com/articles/s41396-021-01123-5	Bacillus subtilis	False
https://www.nature.com/articles/s41396-021-01123-5	Staphylococcus aureus	False
https://www.nature.com/articles/s41396-021-01123-5	Clostridium difficile	True
https://www.nature.com/articles/s41396-021-01123-5	Helicobacter pylori	False
https://www.nature.com/articles/s41396-021-01123-5	Escherichia coli	True
https://www.nature.com/articles/s41396-021-01123-5	Bacteroides fragilis	False
https://www.nature.com/articles/s41396-021-01123-5	Lactobacillus plantarum	False
https://www.nature.com/articles/s41396-021-01123-5	Streptococcus mutans	False
https://www.nature.com/articles/s41396-021-01123-5	Escherichia coli	True
https://www.nature.com/articles/s41396-021-01123-5	Bacteroides fragilis	False
https://www.nature.com/articles/s41396-021-01123-5	Lactobacillus reuteri	False
https://www.nature.com/articles/s41396-021-01123-5	Clostridium difficile	True
https://www.nature.com/articles/s41396-021-01123-5	Bacteroides fragilis	False
https://www.nature.com/articles/s41396-021-01123-5	Escherichia coli	True
https://www.nature.com/articles/s41396-021-01123-5	Lactobacillus	True
https://www.nature.com/articles/s41396-021-01123-5	Clostridium difficile	True
https://www.nature.com/articles/s41396-021-01123-5	Streptococcus	False
https://www.nature.com/articles/s41564-022-01103-1	Escherichia coli	False
https://www.nature.com/articles/s41564-022-01103-1	Clostridium difficile	True
https://www.nature.com/articles/s41564-022-01103-1	Lactobacillus acidophilus	False
https://www.nature.com/articles/s41564-022-01103-1	Staphylococcus aureus	False
https://www.nature.com/articles/s41564-022-01103-1	Bacteroides fragilis	False
https://www.nature.com/articles/s41564-022-01103-1	Escherichia coli	False
https://www.nature.com/articles/s41564-022-01103-1	Lactobacillus	False
https://www.nature.com/articles/s41564-022-01103-1	Streptococcus	False
https://www.nature.com/articles/s41564-022-01103-1	Bacteroides fragilis	False
https://www.nature.com/articles/s41564-022-01103-1	Escherichia coli	False
https://www.nature.com/articles/s41564-022-01103-1	Lactobacillus reuteri	False
https://www.nature.com/articles/s41564-022-01103-1	Bacteroides fragilis	False
https://www.nature.com/articles/s41564-022-01103-1	Escherichia coli	False
https://www.nature.com/articles/s41564-022-01103-1	Clostridium difficile	True
https://www.nature.com/articles/s41564-022-01103-1	Streptococcus pneumoniae	False
https://www.nature.com/articles/s41564-022-01103-1	Helicobacter pylori	False
https://www.nature.com/articles/s41564-022-01103-1	Bacteroides fragilis	False
https://www.nature.com/articles/s41564-022-01103-1	Escherichia coli	False
https://www.nature.com/articles/s41564-022-01103-1	Lactobacillus	False
https://www.nature.com/articles/s41564-022-01103-1	Streptococcus	False
https://www.nature.com/articles/s41564-022-01103-1	Bacteroides fragilis	False
https://www.nature.com/articles/s41564-022-01103-1	Escherichia coli	False
https://www.nature.com/articles/s41564-022-01103-1	Lactobacillus	False
https://www.nature.com/articles/s41564-022-01103-1	Streptococcus	False
https://www.nature.com/articles/s41564-022-01103-1	Bacteroides fragilis	False
https://www.nature.com/articles/s41564-022-01103-1	Escherichia coli	False
https://www.nature.com/articles/s41564-022-01103-1	Staphylococcus aureus	False
https://www.nature.com/articles/s41564-022-01103-1	Clostridium difficile	True
https://www.nature.com/articles/s41564-022-01103-1	Helicobacter pylori	False
https://www.nature.com/articles/s41564-022-01103-1	Bacteroides fragilis	False
https://www.nature.com/articles/s41564-022-01103-1	Escherichia coli	False
https://www.nature.com/articles/s41564-022-01103-1	Lactobacillus reuteri	False
https://www.nature.com/articles/s41564-022-01103-1	Bacteroides fragilis	False
https://www.nature.com/articles/s41564-022-01103-1	Escherichia coli	False
https://www.nature.com/articles/s41564-022-01103-1	Clostridium difficile	True
https://www.nature.com/articles/s41564-022-01103-1	Lactobacillus	False
https://www.nature.com/articles/s41564-022-01103-1	Streptococcus	False
https://www.nature.com/articles/s41564-022-01103-1	Escherichia coli	False
https://www.nature.com/articles/s41564-022-01103-1	Streptococcus mutans	False
https://www.nature.com/articles/s41564-022-01103-1	Lactobacillus acidophilus	False
https://www.nature.com/articles/s41564-022-01103-1	Bifidobacterium longum	True
https://www.nature.com/articles/s41564-022-01103-1	Escherichia coli	False
https://www.nature.com/articles/s41564-022-01103-1	Bacillus subtilis	False
https://www.nature.com/articles/s41564-022-01103-1	Staphylococcus aureus	False
https://www.nature.com/articles/s41564-022-01103-1	Clostridium difficile	True
https://www.nature.com/articles/s41564-022-01103-1	Helicobacter pylori	False
https://www.nature.com/articles/s41564-022-01103-1	Escherichia coli	False
https://www.nature.com/articles/s41564-022-01103-1	Bacteroides fragilis	False
https://www.nature.com/articles/s41564-022-01103-1	Lactobacillus plantarum	False
https://www.nature.com/articles/s41564-022-01103-1	Streptococcus mutans	False
https://www.nature.com/articles/s41564-022-01103-1	Escherichia coli	False
https://www.nature.com/articles/s41564-022-01103-1	Bacteroides fragilis	False
https://www.nature.com/articles/s41564-022-01103-1	Lactobacillus reuteri	False
https://www.nature.com/articles/s41564-022-01103-1	Clostridium difficile	True
https://www.nature.com/articles/s41564-022-01103-1	Bacteroides fragilis	False
https://www.nature.com/articles/s41564-022-01103-1	Escherichia coli	False
https://www.nature.com/articles/s41564-022-01103-1	Lactobacillus	False
https://www.nature.com/articles/s41564-022-01103-1	Clostridium difficile	True
https://www.nature.com/articles/s41564-022-01103-1	Streptococcus	False
https://www.nature.com/articles/s41467-023-40552-y	Escherichia coli	False
https://www.nature.com/articles/s41467-023-40552-y	Clostridium difficile	False
https://www.nature.com/articles/s41467-023-40552-y	Lactobacillus acidophilus	False
https://www.nature.com/articles/s41467-023-40552-y	Staphylococcus aureus	False
https://www.nature.com/articles/s41467-023-40552-y	Bacteroides fragilis	False
https://www.nature.com/articles/s41467-023-40552-y	Escherichia coli	False
https://www.nature.com/articles/s41467-023-40552-y	Lactobacillus	True
https://www.nature.com/articles/s41467-023-40552-y	Streptococcus	False
https://www.nature.com/articles/s41467-023-40552-y	Bacteroides fragilis	False
https://www.nature.com/articles/s41467-023-40552-y	Escherichia coli	False
https://www.nature.com/articles/s41467-023-40552-y	Lactobacillus reuteri	False
https://www.nature.com/articles/s41467-023-40552-y	Bacteroides fragilis	False
https://www.nature.com/articles/s41467-023-40552-y	Escherichia coli	False
https://www.nature.com/articles/s41467-023-40552-y	Clostridium difficile	False
https://www.nature.com/articles/s41467-023-40552-y	Streptococcus pneumoniae	False
https://www.nature.com/articles/s41467-023-40552-y	Helicobacter pylori	False
https://www.nature.com/articles/s41467-023-40552-y	Bacteroides fragilis	False
https://www.nature.com/articles/s41467-023-40552-y	Escherichia coli	False
https://www.nature.com/articles/s41467-023-40552-y	Lactobacillus	True
https://www.nature.com/articles/s41467-023-40552-y	Streptococcus	False
https://www.nature.com/articles/s41467-023-40552-y	Bacteroides fragilis	False
https://www.nature.com/articles/s41467-023-40552-y	Escherichia coli	False
https://www.nature.com/articles/s41467-023-40552-y	Lactobacillus	True
https://www.nature.com/articles/s41467-023-40552-y	Streptococcus	False
https://www.nature.com/articles/s41467-023-40552-y	Bacteroides fragilis	False
https://www.nature.com/articles/s41467-023-40552-y	Escherichia coli	False
https://www.nature.com/articles/s41467-023-40552-y	Staphylococcus aureus	False
https://www.nature.com/articles/s41467-023-40552-y	Clostridium difficile	False
https://www.nature.com/articles/s41467-023-40552-y	Helicobacter pylori	False
https://www.nature.com/articles/s41467-023-40552-y	Bacteroides fragilis	False
https://www.nature.com/articles/s41467-023-40552-y	Escherichia coli	False
https://www.nature.com/articles/s41467-023-40552-y	Lactobacillus reuteri	False
https://www.nature.com/articles/s41467-023-40552-y	Bacteroides fragilis	False
https://www.nature.com/articles/s41467-023-40552-y	Escherichia coli	False
https://www.nature.com/articles/s41467-023-40552-y	Clostridium difficile	False
https://www.nature.com/articles/s41467-023-40552-y	Lactobacillus	True
https://www.nature.com/articles/s41467-023-40552-y	Streptococcus	False
https://www.nature.com/articles/s41467-023-40552-y	Escherichia coli	False
https://www.nature.com/articles/s41467-023-40552-y	Streptococcus mutans	False
https://www.nature.com/articles/s41467-023-40552-y	Lactobacillus acidophilus	False
https://www.nature.com/articles/s41467-023-40552-y	Bifidobacterium longum	False
https://www.nature.com/articles/s41467-023-40552-y	Escherichia coli	False
https://www.nature.com/articles/s41467-023-40552-y	Bacillus subtilis	False
https://www.nature.com/articles/s41467-023-40552-y	Staphylococcus aureus	False
https://www.nature.com/articles/s41467-023-40552-y	Clostridium difficile	False
https://www.nature.com/articles/s41467-023-40552-y	Helicobacter pylori	False
https://www.nature.com/articles/s41467-023-40552-y	Escherichia coli	False
https://www.nature.com/articles/s41467-023-40552-y	Bacteroides fragilis	False
https://www.nature.com/articles/s41467-023-40552-y	Lactobacillus plantarum	False
https://www.nature.com/articles/s41467-023-40552-y	Streptococcus mutans	False
https://www.nature.com/articles/s41467-023-40552-y	Escherichia coli	False
https://www.nature.com/articles/s41467-023-40552-y	Bacteroides fragilis	False
https://www.nature.com/articles/s41467-023-40552-y	Lactobacillus reuteri	False
https://www.nature.com/articles/s41467-023-40552-y	Clostridium difficile	False
https://www.nature.com/articles/s41467-023-40552-y	Bacteroides fragilis	False
https://www.nature.com/articles/s41467-023-40552-y	Escherichia coli	False
https://www.nature.com/articles/s41467-023-40552-y	Lactobacillus	True
https://www.nature.com/articles/s41467-023-40552-y	Clostridium difficile	False
https://www.nature.com/articles/s41467-023-40552-y	Streptococcus	False
https://www.nature.com/articles/srep12693	Escherichia coli	False
https://www.nature.com/articles/srep12693	Clostridium difficile	False
https://www.nature.com/articles/srep12693	Lactobacillus acidophilus	False
https://www.nature.com/articles/srep12693	Staphylococcus aureus	False
https://www.nature.com/articles/srep12693	Bacteroides fragilis	False
https://www.nature.com/articles/srep12693	Escherichia coli	False
https://www.nature.com/articles/srep12693	Lactobacillus	True
https://www.nature.com/articles/srep12693	Streptococcus	False
https://www.nature.com/articles/srep12693	Bacteroides fragilis	False
https://www.nature.com/articles/srep12693	Escherichia coli	False
https://www.nature.com/articles/srep12693	Lactobacillus reuteri	False
https://www.nature.com/articles/srep12693	Bacteroides fragilis	False
https://www.nature.com/articles/srep12693	Escherichia coli	False
https://www.nature.com/articles/srep12693	Clostridium difficile	False
https://www.nature.com/articles/srep12693	Streptococcus pneumoniae	False
https://www.nature.com/articles/srep12693	Helicobacter pylori	False
https://www.nature.com/articles/srep12693	Bacteroides fragilis	False
https://www.nature.com/articles/srep12693	Escherichia coli	False
https://www.nature.com/articles/srep12693	Lactobacillus	True
https://www.nature.com/articles/srep12693	Streptococcus	False
https://www.nature.com/articles/srep12693	Bacteroides fragilis	False
https://www.nature.com/articles/srep12693	Escherichia coli	False
https://www.nature.com/articles/srep12693	Lactobacillus	True
https://www.nature.com/articles/srep12693	Streptococcus	False
https://www.nature.com/articles/srep12693	Bacteroides fragilis	False
https://www.nature.com/articles/srep12693	Escherichia coli	False
https://www.nature.com/articles/srep12693	Staphylococcus aureus	False
https://www.nature.com/articles/srep12693	Clostridium difficile	False
https://www.nature.com/articles/srep12693	Helicobacter pylori	False
https://www.nature.com/articles/srep12693	Bacteroides fragilis	False
https://www.nature.com/articles/srep12693	Escherichia coli	False
https://www.nature.com/articles/srep12693	Lactobacillus reuteri	False
https://www.nature.com/articles/srep12693	Bacteroides fragilis	False
https://www.nature.com/articles/srep12693	Escherichia coli	False
https://www.nature.com/articles/srep12693	Clostridium difficile	False
https://www.nature.com/articles/srep12693	Lactobacillus	True
https://www.nature.com/articles/srep12693	Streptococcus	False
https://www.nature.com/articles/srep12693	Escherichia coli	False
https://www.nature.com/articles/srep12693	Streptococcus mutans	False
https://www.nature.com/articles/srep12693	Lactobacillus acidophilus	False
https://www.nature.com/articles/srep12693	Bifidobacterium longum	False
https://www.nature.com/articles/srep12693	Escherichia coli	False
https://www.nature.com/articles/srep12693	Bacillus subtilis	False
https://www.nature.com/articles/srep12693	Staphylococcus aureus	False
https://www.nature.com/articles/srep12693	Clostridium difficile	False
https://www.nature.com/articles/srep12693	Helicobacter pylori	False
https://www.nature.com/articles/srep12693	Escherichia coli	False
https://www.nature.com/articles/srep12693	Bacteroides fragilis	False
https://www.nature.com/articles/srep12693	Lactobacillus plantarum	False
https://www.nature.com/articles/srep12693	Streptococcus mutans	False
https://www.nature.com/articles/srep12693	Escherichia coli	False
https://www.nature.com/articles/srep12693	Bacteroides fragilis	False
https://www.nature.com/articles/srep12693	Lactobacillus reuteri	False
https://www.nature.com/articles/srep12693	Clostridium difficile	False
https://www.nature.com/articles/srep12693	Bacteroides fragilis	False
https://www.nature.com/articles/srep12693	Escherichia coli	False
https://www.nature.com/articles/srep12693	Lactobacillus	True
https://www.nature.com/articles/srep12693	Clostridium difficile	False
https://www.nature.com/articles/srep12693	Streptococcus	False
https://www.nature.com/articles/srep08508	Escherichia coli	False
https://www.nature.com/articles/srep08508	Clostridium difficile	False
https://www.nature.com/articles/srep08508	Lactobacillus acidophilus	False
https://www.nature.com/articles/srep08508	Staphylococcus aureus	False
https://www.nature.com/articles/srep08508	Bacteroides fragilis	False
https://www.nature.com/articles/srep08508	Escherichia coli	False
https://www.nature.com/articles/srep08508	Lactobacillus	True
https://www.nature.com/articles/srep08508	Streptococcus	True
https://www.nature.com/articles/srep08508	Bacteroides fragilis	False
https://www.nature.com/articles/srep08508	Escherichia coli	False
https://www.nature.com/articles/srep08508	Lactobacillus reuteri	False
https://www.nature.com/articles/srep08508	Bacteroides fragilis	False
https://www.nature.com/articles/srep08508	Escherichia coli	False
https://www.nature.com/articles/srep08508	Clostridium difficile	False
https://www.nature.com/articles/srep08508	Streptococcus pneumoniae	False
https://www.nature.com/articles/srep08508	Helicobacter pylori	False
https://www.nature.com/articles/srep08508	Bacteroides fragilis	False
https://www.nature.com/articles/srep08508	Escherichia coli	False
https://www.nature.com/articles/srep08508	Lactobacillus	True
https://www.nature.com/articles/srep08508	Streptococcus	True
https://www.nature.com/articles/srep08508	Bacteroides fragilis	False
https://www.nature.com/articles/srep08508	Escherichia coli	False
https://www.nature.com/articles/srep08508	Lactobacillus	True
https://www.nature.com/articles/srep08508	Streptococcus	True
https://www.nature.com/articles/srep08508	Bacteroides fragilis	False
https://www.nature.com/articles/srep08508	Escherichia coli	False
https://www.nature.com/articles/srep08508	Staphylococcus aureus	False
https://www.nature.com/articles/srep08508	Clostridium difficile	False
https://www.nature.com/articles/srep08508	Helicobacter pylori	False
https://www.nature.com/articles/srep08508	Bacteroides fragilis	False
https://www.nature.com/articles/srep08508	Escherichia coli	False
https://www.nature.com/articles/srep08508	Lactobacillus reuteri	False
https://www.nature.com/articles/srep08508	Bacteroides fragilis	False
https://www.nature.com/articles/srep08508	Escherichia coli	False
https://www.nature.com/articles/srep08508	Clostridium difficile	False
https://www.nature.com/articles/srep08508	Lactobacillus	True
https://www.nature.com/articles/srep08508	Streptococcus	True
https://www.nature.com/articles/srep08508	Escherichia coli	False
https://www.nature.com/articles/srep08508	Streptococcus mutans	False
https://www.nature.com/articles/srep08508	Lactobacillus acidophilus	False
https://www.nature.com/articles/srep08508	Bifidobacterium longum	False
https://www.nature.com/articles/srep08508	Escherichia coli	False
https://www.nature.com/articles/srep08508	Bacillus subtilis	False
https://www.nature.com/articles/srep08508	Staphylococcus aureus	False
https://www.nature.com/articles/srep08508	Clostridium difficile	False
https://www.nature.com/articles/srep08508	Helicobacter pylori	False
https://www.nature.com/articles/srep08508	Escherichia coli	False
https://www.nature.com/articles/srep08508	Bacteroides fragilis	False
https://www.nature.com/articles/srep08508	Lactobacillus plantarum	False
https://www.nature.com/articles/srep08508	Streptococcus mutans	False
https://www.nature.com/articles/srep08508	Escherichia coli	False
https://www.nature.com/articles/srep08508	Bacteroides fragilis	False
https://www.nature.com/articles/srep08508	Lactobacillus reuteri	False
https://www.nature.com/articles/srep08508	Clostridium difficile	False
https://www.nature.com/articles/srep08508	Bacteroides fragilis	False
https://www.nature.com/articles/srep08508	Escherichia coli	False
https://www.nature.com/articles/srep08508	Lactobacillus	True
https://www.nature.com/articles/srep08508	Clostridium difficile	False
https://www.nature.com/articles/srep08508	Streptococcus	True
https://www.nature.com/articles/s41598-019-49096-y	Escherichia coli	False
https://www.nature.com/articles/s41598-019-49096-y	Clostridium difficile	False
https://www.nature.com/articles/s41598-019-49096-y	Lactobacillus acidophilus	False
https://www.nature.com/articles/s41598-019-49096-y	Staphylococcus aureus	False
https://www.nature.com/articles/s41598-019-49096-y	Bacteroides fragilis	False
https://www.nature.com/articles/s41598-019-49096-y	Escherichia coli	False
https://www.nature.com/articles/s41598-019-49096-y	Lactobacillus	False
https://www.nature.com/articles/s41598-019-49096-y	Streptococcus	True
https://www.nature.com/articles/s41598-019-49096-y	Bacteroides fragilis	False
https://www.nature.com/articles/s41598-019-49096-y	Escherichia coli	False
https://www.nature.com/articles/s41598-019-49096-y	Lactobacillus reuteri	False
https://www.nature.com/articles/s41598-019-49096-y	Bacteroides fragilis	False
